sentence_id	sentence	sentence_domain	source	is_used	clips_count
2f94ed052f02fc44c0a698b37f63e93279949f5b5e541c15191703b83ca62c1a	Afo odiodiok ibaan esʌk eneme ko ke usʌn nte inịm ọmmọ esʌk eto usʌñ keed ewuọñọ ufuọd oto usʌñ anyeken adʌk ye edet.		Own Submission	1	7
2fdc35be5a1c69bb0b989d16d20ae1a561eac4c22dc2ff798b5f89658abfcb2e	Enyʌñ edian do ete edọkkọ ikọd ekop ke idooho eyịn ikọd etefia owod asana ndion se ọmmọ ema yak enam.		Own Submission	1	7
31df423c4edb386658b2f977cf965d76a22db536ac8b0e5015941978404608db	Ñko nte owo utom ete emi amaatie isua ita ye ubaak inieehe ikọt.		Own Submission	1	7
346e730554033fdaf3985779104b37c480e1c118918a0d262b29967c27b53edf	Nsutọ owo adodo mmaaka utom etәk mkpọ akpe anam yak mmensọppọ ndisịm ufọk usen odo ọwuọ mmekọọñ ọfọñ ke akpap.		Own Submission	1	7
360ec28ea1d17c5e91306e110775c60c576cccbc1e63032b9f43dd48d77034e3	Idooho se ñkan ñkʌppọ inua aba.		Own Submission	1	7
3785f05c36181ad3903de5957fb32c8241d76f92eea44db79fa750c82c22a1d6	Fiọñaran odo usen ibed idịm asana eded odo soo.		Own Submission	1	7
3864c91cb5de73ec7fbfd3382431c225b2f570dbd834c05edb9cbe7e6e6215f4	Eyo ekesiere akpasọm amaaben nneme enye ekeniehe mme ete añwaan atañ ọnọ añwaan ọmọ.		Own Submission	1	7
3b9245d225f05de14c723491a9ea597d731fa6b2939b8cf9fdcbcd10a81157ac	Unek unek ye uñwọñ ñkpọ ke mme ufọk udia uwem emi ekedidakka kwa efaak kwa efaak ke idʌñ.		Own Submission	1	7
3be62746743c7ffd143906accee14c899cda585ad3700917be55a1a6dea16a3f	Esesuunọ ke ekpek unen ekeebo ke efịk idooho ubiak ọdọñ mmọọñ ke etәk abañ ọkọñọ ase.		Own Submission	1	7
3d9d4f30d35de9bfed752ff8eb2328cc254050e86d92f9dcc458139bb3a74f9a	Owo ibarake ikañ ikeene daña udʌk ikọt ọnyọọñ.		Own Submission	1	7
3dea04c93f34027b49b3397b703be0cb5b01b640dbc77c0198d935c953578f2b	Enye ekere idem mme ikọ idem odoom anie mmikikoppo isua ami ukem odo idahado afịd nsiiñe akebaaha ke ufọọd ikọd ekop.		Own Submission	1	7
3f5296e728ce89c5cb0a6182edb2cf7a9ac6900cb7688a6b899799c7afdf437a	Mbọk ku usio uyo aba yak ñkood nọ edisiiñe ukọd yak iñwọñ.		Own Submission	1	7
3fe4f92264cb6263ed6f0546d19a85977ef9a652de9c30ed08279e9e3d32ec49	Mme edidiana ọtọ keed ekpekọm ke ini unana mme nsat ubọk.		Own Submission	1	7
3fed1dbaf5803c8f127fbcc47660a5ea367df70d46b9d920e98169403fe4334c	Ete yoo akenofa amaabo nọ mbon se ibọ mfọn ami etịm ekama ọkʌk ami.		Own Submission	1	7
40658f42887408b09bea1843899d1eda3ddb797f39ea1cbf80bbac116c67c9b9	Afịd itie amadop biai sia ukeed owo ema edʌk idap umọfia kpọd ke idap akesop ke enyen.		Own Submission	1	7
4065967507b66e79179b2ddbffd1ff01177df3c6ef198e7438febff3c585b902	Keed ke otu iba emi isinanake akpenana odo ke owo ikibonoke ke ntoro usen mboho esʌkkọ etañ mi.		Own Submission	1	7
413b5ada834e99a5f5c9a04ff38df33e61c71a689726198d31fbf0037898ed85	Ake okop uyo owo nte atua efʌd akaiya mkpọ edem mma ami ama anie enyịñ ke uka urua ke nyọñọ usen.		Own Submission	1	7
41785e3cf2a961cc80487d36b1f73af755a6e8a3417eb1d275fb3f678f92019e	Ndion enye amaaseemme obo ke mme ikpọ owo ufọkutom odo ekebo ke enyịñ imọ isịneke ke otu mbon se iyem ibọ ọkʌk.		Own Submission	1	7
41c63c24b3f0ab5ea867e7c826380143c01f5f07cfa5c13f92fc869374c890e8	Etop akaara idʌñ ndidia ke ufọk ete añwan akpasọm ikidooho etәk.		Own Submission	1	7
4443cb98bbac6b328f20410b86387b72869052e7b594e12b9abeda90ff994d09	Aya ọkpọñ eba ọwọp afọñ ama odo owo ikpọkkọke ibịt ọbọọñ enek unek enye odo unek esuenne.		Own Submission	1	7
455674835a0f41bd4067a8ee3f7053a8392900585d6c1e296484d16e46272fb3	Iyo ndufo enam so tọñọ ekekịd mkpọ ami ndiọñọke se mkpenam o iniehe se ete mmi ake anam ọnnọ mbemiso ndibon nditọ.		Own Submission	1	7
4a2ef4d36dd626709c321fccd29b6c392741eae25d948f59d090b7604c69a9a2	Etәkeyịn akịtte ọmmọ adịkke mbañ mbañ owo mmidooho owo ibọhọke ọmmọ ke usʌñ.		Own Submission	1	7
4a449e2ce1177954394b68501867c4a1a24fde7e440c7d71456d52ff085b307e	Ikọ ndisa ibeheke ikpọñ ete adiaha mme nsoo ke odo ekpewuọ.		Own Submission	1	7
4b1428a9c7e0d705c2ae3356ca1e301e6e7b2a8d598c8ae508e5384690c7d92a	Sọsọñọ yịn eka mmi etọñọ utom anti ami akaaka uke akesaña ye mma keed ọwuọ.		Own Submission	1	7
4b4c93a43c1d9ccada4b35c5d9f2cd275e7a50d677817ec7403b42dd6fd0b665	Isua itiaba odom tọọñọ udọnʌk akenam afịd ikọd etefia etad ebod edọñọ ikọd odo isua enyem akedo nnanenyen afịd owo.		Own Submission	1	7
4d4f650af7a9e9c80aa506674a71f1cd4c48eb382af2f116c94031f21ff85507	Mmekap ñwañña inua mmenne oyop ye ñkọm owo isitịmmeke ikọt okpo akañ iba.		Own Submission	1	7
4f4a8fcc54d06d023f831c949f497b99e65a67b878b96b3c58b40ba26b5d4099	Yak nditọ nnyịn edu uwem enie se edia ediiyʌñ ibuuk nnyịn amen.		Own Submission	1	7
4f61356b89b9f2f7d711021fe9d1d4258e7a3e41018a0143ab614d0229cb5f07	Mma emi ama ayeem ikod tutu ekekịd adiaha eka ebe nte ebere ke itak eyop ọsʌk atua udọ udọ ama atịme edibәk eka ikanna.		Own Submission	1	7
51715082873679a2a7cd995f3e1e744eeac239af25f1b9d84c9d3664b97a75f1	Etem akai ekere uwem mkpọ akap anam ikịt ayara mkpọk edido unen obiom ndak edem.		Own Submission	1	7
5171c18f6ce21dee5d3bfac45e522af865c21832842db6d8914b43ab4f382239	Inyọọn mmiikanna ika ekọñ etie ke ufọk ọdọọñ nsan mmọnibịt ado iberedem enọ ekọọñ.		Own Submission	1	7
518c872bc99c16152cfcada2717ebc6f2b31bd5969aa90123c4db1c8dbc70117	Mma brọf ikisitreke edinọ owo etәk ndedeñ ñkpọ adidep itọñ ntie mbet brọf.		Own Submission	1	7
537646138a8f4a8ecfc6b077e122f36413dd8b32fc7a887cfa1f263564b062b7	Ndịk inyʌññọ iyak anyọñ anie ikpikere ke akpasọm akpa akop ndịk tutu ọdʌk ifʌn idem owo mfen.		Own Submission	1	7
540b63daa9d13f68b6573504e4d43a6ce9053b90d92027b7ed5b58da74042360	Ou abasi mme nnyịn iyaisʌk ibʌk abod afịd ufen emi abia ndomokeed ikịtte.		Own Submission	1	7
54a1d226433cc459385280f425e9165528dcd8c07e8bf74cdc52ac20dca863fc	Odooho eka kristi obot ñkọrọ mbon ufọkutom odo mfen.		Own Submission	1	7
55bd178833a177ffb2718cd4cc5afa8b2ed50814759b6c8b516395441eed40f6	Ọbọọñ fiktọ attah amaakọọm mbon ufọk utom emi.		Own Submission	1	7
56821d97160134a3e019b21f954dd69dc6cc66628d3b33cb1fb420b9081cbb75	Dayọn ake kameruun emaekan ñka madi ke ñkpọ nte kood ita ke imọmọnọ.		Own Submission	1	7
56d249dd87bb15dcf68118eb4649e10bb138443fbc171682b5c33b1df28aa59a	Ufọk ọmmọ odo ufọk uman nditọ eka ibaan amọ iba edọ ebe emaan nditọ uwak uwak.		Own Submission	1	7
58cd705e629d368d74e303725da60bf1a17126a88fffaa9a0a0438fc0ad3d74a	Nniehe se mbo ntañ aba nyaatimme ñka ufọk ibọk mmaakeben mkpọ ifañ ke ufọk yem usʌñ usọp usọp tie sʌñ.		Own Submission	1	7
5afa79dad732291a8d13b8d5990f42f23c56b1d41018916808288fe268378d19	Ke mbañinaañ ekpeme aketuak ada ñkukuak mme uyom etre.		Own Submission	1	7
5b011412a06cd1c32885236ff3a4c9ed91128aee18070998df41f7c07b8bc737	Ọnyʌñ ọnọ mbon ufọk abasi ọmọ item obo nọ ọmmọ esọọñọ eda ke mbuọtidem ake ọmmọ eniehe ke abasi.		Own Submission	1	7
5e5d891a12b38dccbc4279345376fb3c211d56627b28a755dcb3b3a043c60bc3	Adiaha mma arịd akebenne idem ate yak inekke isịn eyịn amaana tuoñ ikọ mfen ọtọ enye.		Own Submission	1	7
608e1e5bec597cc9e7376a1318c67b122494990ec22f4b8945ac6f9ace2f45b6	Tọọñọ usen ekekpookko udọnʌk aseedo mmaadappa ndap nsʌk nse ñkop nte ebo.		Own Submission	1	7
61154d19b5f331d8ee5e1ceb0e9c9d8931906e0d00364da41a98e26b3e46951e	Ibaaha owo akebịne mme edịkke ọmmọ uwem.		Own Submission	1	7
633a2628b75614b8c0968f14db6a06e579c9dc01cc7d569bd79603a1a4c93b99	Mama emaeyak ama nsueñ mkpọñ akebo kama iso nte nnʌñ ikọd etefia nyọñ ukañ ndufo ndion mama nnyịn itoho umi.		Own Submission	1	7
63da4805bd9720aea364bee14336ff6287c8c22935df7f1473272cf32808e4e0	Inyʌñ inam nọ enye asaña asịññe mkpọ urua ke mme ufọk urua mbon efen asọk ete ufọk ọmọ.		Own Submission	1	7
6442b8928fcfb252d7ef6ea65c060d43f37ce8c2d2f7032cd542aeb4c463046b	Ekamba awetñwet ke ufọkutom enamma ñkpọ ebaña isọñ mme ubọọp ufọk aketañ ami.		Own Submission	1	7
65e320f03c29501ca6d4edbf795810a0de8ced0de581575b1ac768775fd5dc86	Mbed isọñ ikọd ekop inyʌññọ iñwam ñko sia enye amaaduak edibọ ikọd ndep ntọ mkpọ.		Own Submission	1	7
669d8d696e7e9f4eee13a4fe0ef44b7e0f2c899c851c483ec4cb94ec3f649c67	Mbakara ekpeeb ekpeeb ekpeeb ekewuọ utịn usʌk ekpedʌñ ke ọfiọñ odo ukpe usʌñ iyakka.		Own Submission	1	7
687fbbe7b6e8f61fbcc22faf0b634b65e391afc7a1df3eb2ad36267e7bb42cbf	Saa ñkebo ke adaadaiya aduad anye nte kebo anye ọdʌk adi unam ikọd mkpọ itiaba afehe ọwuọ.		Own Submission	1	7
68a6023d287d9eb945361f3d4d3bde91078bdde6c5ab308f9de5e1f760b9ddb3	Ufan ami amaakere mkpọ aka anyan ate ikpibo ke afịd se itịppe emi ado ndap enye ifọnnọ.		Own Submission	1	7
692b86eb8554863ccb8275bc1500ee01fe91d34cc4a45831649ae7a5dd36578d	Ndube akan ọmmọ ke mba mkpọkpọrọ akan ke ọkpọ mme akpanikọ ke esed eketañ.		Own Submission	1	7
6990f4c0d821bc391335c51dd1f6132d1c1501965ab846119b3cd1829e46f47b	Mme enye ọkọm mkpa ibọi mbono mkpebọhọ anye ndomo ifiid nnịm.		Own Submission	1	7
6a0aaeefd543ecbf6123f85a4ca6d680033e8e72398d11dfca3e8395af3f97fa	Ke etәk ini mkpọ nte isua ition emi akpasọm afeheke ọnyọñ nnʌñ ukod se enye akekan obod osio akedo edibon nditọ.		Own Submission	1	7
6a0f17c76ff66fa64850870b0e574553862238297852c590d1b43d00b3f1ac6f	Idahaami ntәkeyịn edimeek ebe mme ibaan enọñọ idem ọmmọ mme ete ye mme eka edidoñño mbed.		Own Submission	1	7
6a23cf66b1a020d5183134bdfb19197e708f42083a8f9a028d7ab3aa3c5668ae	Ye mme mkpọ afai mfen ntoro ndion ke imọ imaitip iboiyo idʌk idịm ikikoi mmọọñ imọ ikidọọk okuku.		Own Submission	1	7
6c37d02034636213f260f718aa1fa9b2dd2c9cee3df2802c08b3fe065da937a6	Ete uko mme ayaara ekedo ñkukueñe ideen ekediọọñọke ke mboppo idoho akañ iba.		Own Submission	1	7
6c8bf17c76736eeff3d9c8b6720b197e17231639bf665dba6c620c39a3887ef0	Owo mbia ọdʌk efe asuana ikañ mme ikua idiọọñọke andinie ukot asaña aka usọrọ odo inua atịmme adia ñkpọ.		Own Submission	1	7
6cf0ebc7beb70fa003d5c1c38abb1c3f9e6446d28f3ea5aa850f8d813d3b632f	Kroñ kroñ kroñ ọnọk ọnọk ọnọk ọnọk ọnọk afịd owo enọ mkpañ utọño ọbọọñ obo ntom amaado akịd eded.		Own Submission	1	7
6d495fb4ce9add264ff73e446ccb74bcea4d243e63a463f5f935fb6668f2cc51	Ke inua ete udọ ekọñ ete ke mmimọ imaidaaña inyọñọ mbọm mbọm.		Own Submission	1	7
6dc24256e8c603739f3499ca4f865dd73d52cedd6699f07da4db6f47f26f173a	Amenie ntịppe ete ebọọk uduañ enye aforo utọrọ idʌñ ume fien nte owo ame ubiak eded.		Own Submission	1	7
6e61787a7322c7506deccca1b442c9fc90fa9ee3aa49a8687ab9cf4c4cdbc0d3	Ñsiba ikan afo mme añwaan mfo edidaiya idap uweeme da kpọñ udo nịm nsinam nọ ududuọkkọ udu.		Own Submission	1	7
6f06348e05f2ebfef8c9f8d598c4baa8b608ccf3101f5585f442cbfbf7c7a85b	Nsaat ọkọọk ukọt okodo ndisi ọdọ uyai owoññwaan akama ñkpa isʌñ.		Own Submission	1	7
7159b1e03ffd2c7588b5de3ca18a66bc511c1176b19746e8a91bbeb0888bbfcf	Abaaha ke ekamba ufọkñwet ntaifiọk nnamdi asikiwe ke ọka.		Own Submission	1	7
72ea796416f3aa7d510727dbbeba395aea6c802d648fe8d1f82d1affea29371b	Akpan akpan sia uwak owo ekedikop ke adiaha akpasọm ikikaaha idịm asana ke fiọñaran.		Own Submission	1	7
74145a64761b2d02859e0bf4af2f7ad23190c7a9c94f3d8001fbcb53cff4d9e9	Nsʌk mmamaana ntañ ndion sia adoho ebeeben ado ukọd edi mbo yak abasi ọdiọn andinọ ọnyʌñ ọdiọñ andibọ amen.		Own Submission	1	7
7435a84f03da6d357c9d0461a6cfc547f4be9050e22b7541d551e910436656f1	Ọduọk ukọd ukootto afo aka dakka diñwọñ doo.		Own Submission	1	7
74ae791d9b516f90bcc38fae4b2880ef75303237d72201872c522e7d19bad0ee	Udọ ekọñ nda ke udo ete ukpa amaatie ekikere ọmọ ọnyọọñ usʌñ.		Own Submission	1	7
758664d781c150cd38dba2706c5794da7df65edfce79359d26d8a57809c01731	Mfịn mfịn adiaañ ọtọ ebiọñ mkpọñ mkpọñ adiaañ ọtọ ebiọñ ebiọñ abeebet itịmme idak adiaañ.		Own Submission	1	7
766404fdfc04dc693ff761dc7137755f20d5373847dd292ea292cb291993f305	Nyaa dọkkọ anye usen ñkeekịd anye nyanyʌn ndọkkọ anye mbo yak anye akere abaña adikpidọ añwaan mfen.		Own Submission	1	7
772125a4bdc0d784a7541c0eea978beebe4c2e42e0d61504ee6174761e59e7b6	Akema enye okop hehehe uu uwa itiaba abasi akan ke akpanikọ utu ke ndʌk isịp mbọọk ebe ami ñkoono nditọ mmi nnyọñ.		Own Submission	1	7
779b427e0fa141414592cb3be66faa77e5c802bed5904b1210e1b4f2f4f5bbdb	Ubaak ini awonwaan ase aman ayịn idaha anye akedooho etәk.		Own Submission	1	7
7811b3eaf125f30d65ad47f401a41e7c54d88d9fdc7e4e3b32c334e6653bd94d	Inyʌññọ inịm se owo mfen atañ ke mmiidoho abia abia amaadibiọọrọke ekpo obioro.		Own Submission	1	7
78393bd0a5c3ddf898f3de0298154c94bd39b548f0791e8b60c8a87c044d4e02	Ndusʌk mme ebe idiọọñọke.		Own Submission	1	7
78453010545ce61c11040ec18cedf59f1134f6ad65171c9617134fd042615ecf	Ọkuọọk ọfiọfiọk ekeene mfịd akpaakpa anie ikọd anie idem.		Own Submission	1	7
78e1dc2e5f669c660bae8bf43510ff4177f622cdf8bb2fa10d6724a155eb9726	Enam añwaña ke ñka ñkaan nditọ ufọkñwet ekeme ediñwam akpan akpan ke ñkọt akaan ufọkñwet ọmmọ.		Own Submission	1	7
7b54266374ce8e9eaaf1fe8baf0209eec23913aac989561dcb1ea5e37d9548a6	Emetịmme etọhọ idoho ami ntọhọ mme enye o odo enye ọtọhọ mme ami.		Own Submission	1	7
7bd2ec0614f30a6c415f880e8383215f05c5d61458958f60b056b3c31f39dd7e	Yak ikọd etefia eyem daña enam nọ idịm amaana asakka mmidooho ntoro nduọk iyiip ediido nsuuk.		Own Submission	1	7
7dbbfb631efa59d712eb5f9118ac5618e7601e89bbb1cab46575bb1876ea6429	Ọdʌk idak ekpa atịgha ekpa idịp anana eyịn eka idʌkkọ idịp eniin.		Own Submission	1	7
7e574be1b3a6c1e48e0aa163e2ae793181c5da462a18740bce75f40ac19ff6de	Ndiọi ibaan ekama ikon eneme nneme ebaaña awo.		Own Submission	1	7
7f4e37ce44d3a66f96842818b224d4ab6a351b5ca946c423caaec648faf6ca9f	Ndion ke se ibi iwuọ ke ifia ke unen ayaakọñ ndusiiñe akekpon ọbọhọ ọbọọñ amamaana ọwuọ adi.		Own Submission	1	7
80ddb0d78a0a90c851a882c9d1b1af675ffcba5b785ad6011e1f021588a5a15b	Ekọñ ikanna obo anyaañ ifʌkkọ edereobo edịm usen keed idʌkkọ isọñ.		Own Submission	1	7
817bdc3b7eea01071a061a0fd849834354b89245f7138893e91164f93c43962a	Ọnọ uñwọñọ amaaben baibịd adot ke okpokoro ọnyʌñ anam ukem ukem odo ye ekpeme mbiam.		Own Submission	1	7
828a59f7e1e700adac7cc173710bf4c7c7f73cd36b8966818451eb97790b93e2	Asak amenam imam annem ke edibo dana afịd ukọd ami ekpeme bie iba emi ke okood afịd ukọd ami.		Own Submission	1	7
831423a870e153bc1dda906d62837d4d011fab14de36c588e2aa922187a06e3a	Etop mmọọñ adisakka ke asana aketie akpasọm nte ediwʌkkọ akaan enyen unan.		Own Submission	1	7
836a26d7811ab441d767296247bcc6c3546d899dcf0532f9076d74ff1a7fbcb5	Ntoro ke idʌñ akekereke nnʌñ ikọd akpasọm akemana.		Own Submission	1	7
845a5d4d2b1b8d559f7048a5f3feb61635bbdbf6b4b7b18ab90715028c0885cd	Ibon emi emaesaña mkpọ nte itiad ikie mbemiso ọmmọ ekekịd etәk odufed owo mmikitọọhọ.		Own Submission	1	7
8576220ad4ce628f77106833d766037c85c0d769dace90f75c2d38d7dcd56f27	Ekedo mbʌk mme owo se ikama ekpu inyam urua.		Own Submission	1	7
8672425429aa906e44e98c76f81ffb3cf218a459d544ed8241208f72bf55d157	Bene owo keed ikitañña ata nneke nneke se idʌñ ekpenam mi ke usʌk owo ekebo yak ekop uyo uko.		Own Submission	1	7
8686ec9b1398b72d7dfa5ab6df7ed4968325e581a28eb8652b619892d5a1b9d3	Ọfʌd die ukod anie edọñọ nnan adiaha akpasọm amaakpa ufọk akpaneka mmi edido nsaha nso ke ebitañ aba.		Own Submission	1	7
871db143704bc92ccbb567247a44ec82792605d59e3392ed43b2cf8682f16c52	Ete adiaha mm abeti eñweek ọduọk mkpọ se ñkịd mfịn ami ansio mmọọñeyịdo.		Own Submission	1	7
8724a5dd1de8efaa00966e9fa1d43ae44c17c14878fa0b9f753bb81f40f9d2a8	Ọbọọñ idʌñ ikọd etefia amaada ke akpa ikọ ete uko osuuk iso ke isọñ.		Own Submission	1	7
879942cb75aaa3b434f51957c7eef2538995a4dfae06e07071186dd8112b2abb	Etefia nso ke ami ubo nso utọk inana ekpeiye mme ete mmi ke ekpәk udọnʌk akpan eka.		Own Submission	1	7
884de41f65a6afb16913505f5bc0773195c7cb45195209ce1843448f52527c32	Akpesʌk odo nte ebooho ke ukama eyịn isikakka eka unọ ekpene isitieehe nte unọ akai.		Own Submission	1	7
8850f742551ee54e91a889de56260605aa0a1b6e065c3a2a1e1eef1ecf671c6a	Da no wonda idem usọññọ ntom uma union udi akịd ufañ adaiya etәk idap uweeme.		Own Submission	1	7
886771c8b4a510a22359ad34cb1d3dae12c03256d677df802f7593ffd98f750f	Akedidiọọñọke daña esebiooro ikọ ekpo odo mkpọ akpaaha owo idem odo adiyịk mkpa adiaha ebenne ọfʌk afịd owo.		Own Submission	1	7
889c4b1b07fef1d71f4b44847af7a699de777c8ee0e8c29fdfde99f4fa03bd6a	Eka mkpọ anam owo mbʌk odo mbeñe inua keed isikoppo afere inem.		Own Submission	1	7
89d90f394fbe532af149ddea0c7011e226080bc895af87fa3aa4a5b74141da30	Saa kaadi o ufuod ye edet ewuọñọ edem ọtọñọ ikuọọk isọñ itiaba ọdʌk.		Own Submission	1	7
8a51d0e50acd08883bdbbc93fb3371a5679850533ecc3de078bdb7b7e245abf3	Owo akekịtte enye ini odo ikimeehe eyịd esịt amaaketọñọ edisọñ enye ke mkpa adiaha amọ amamaanabʌññọ.		Own Submission	1	7
8e672e97c1f5ceb6de352809b9c001eb42d019e8bdade253581113a52052e23b	Ete odo amaabọ ufen adikama eyịn odo enye amaanekke ama añwaan ọmọ akan ukeed mkpọ.		Own Submission	1	7
8f0b3fc5fac7fe15a7f700432c27360d1ad1a8ddcf64b77b9f54d177cd2977cb	Ntak mfen ekedo daña mmọn ebọppọ etre ndiọi uwom odo.		Own Submission	1	7
8f4287dcecbe1fed4fbb885d1ee3c98fcdd9354c345d1f218572363449d1e309	Yak nnanna ukuud se enye akesikịd oto ekpo ñkọrọ mme aban ekpo ikidooho mbeñe.		Own Submission	1	7
8f9627c88691bdb7862619d7ab39aae446b720f8546e3df39fcb28676168a023	Asʌk odo ete tie do o usʌk ini enye odo ukod di mbiommo.		Own Submission	1	7
8f9757ebce0088fc084da17f955ec7fee78ab140159721a2788c0b559de28254	Emaetañ esʌk eketuuk ndoom se ekọñ eseedoom ibaan ye ntәk eyịn.		Own Submission	1	7
91471ebf17da62de9786994995761f0f22451aee7970d63b019e6a9c07ef3e1c	Odo amaafaaña unyọñ ndịk mme ikpọọñ ikiyakka enye enyịmme edinyọñ sia ema ekpọk enye eyaak.		Own Submission	1	7
93f1d449e30911f4a8f9fe87a088a5b506c95495cca1a037dc4b3b1da3b602a3	Mmekọọm anietie nsien andikiduud ndise idịb akpanadiama.		Own Submission	1	7
949481f5ab7115bde7d190e32f290e9a3ed5b0dee5bd856ea3f5bf8c842bdcd5	Ke ubọk udom enye akama nnʌkeniin ke ubọk ufien enye akama asọñkọ.		Own Submission	1	7
94a27f28fe55b80eb0670b6463f1dd10904da2a3ab556ed6b0a4a68202546c0a	Mme asakenyen kpọd ekeseekan edʌk ikọd mme unam ekesesaaña daña ema.		Own Submission	1	7
94f23da3baa95dc5a84e17848ca98151fe67f0b4c8c07fb4f9c57ac44f779aa6	Ke akpatre enye awai iwuod ama ete mmekịd ntak ete mmi akebooho ke mkpa amaadʌk owo enyen esesiid utọñ.		Own Submission	1	7
965ddd512617de465cb1a2cae661d6df193b086be8148dbc4a7dde6e601a734d	Ikuọ tañ se abasi uda toiyo ke mkpọ nnam isʌhọke owo se ikinam anna akpan aseenam anna udọ o.		Own Submission	1	7
966510d17874fb44bdc218958634877e26badfbd8e58266411474730f6a045bc	Ubọọñ enem ke etәk idʌñ itiat etịmme ọfọn udua odo mbiomo odo ebobio ke edem ebio ke iso.		Own Submission	1	7
96c182fa49353655cb2fa93d3135715c85a147c547131249abc833dcc78775d0	Ñwaan yimi aketañ ado eka okon ikiyakka atañ ama dana obooho amaado isua itiokeed odom ekedi enye aman ntoro.		Own Submission	1	7
979f4dadfedb6bd7859817c9ac5291c3552a18bd1b14b5730142f22a0f81ae88	Ñkamake kama nsaña akeme ido mmọ ke ufọk ọmọ akeme ido ibaha mmaakere mbo ke anie se ido nso ido isañ anye mi.		Own Submission	1	7
98a3ae5fb093885e8a752963b109bd3f6ad425b97ad56e52ba15102cd8d457d9	Enye ikisitreke editiik idem ke ini ke ini.		Own Submission	1	7
98dcc0b9f1c2ad437c66c4d6952aeb68e6eafccae35614359d05126bb391569f	Enye atua obo eyịn yak unọ mbʌk enye amaabo eyịn iben imọ yọñ ufọk kenịm tutu ikoot abasi asịm imọ.		Own Submission	1	7
9a6ff4f334d6740da831f2747b802424d686bb98de11cef4acfa529037975021	Usʌk ete eka use mkpọ nọ edidiọọñọ mme eyịn ikọd etefia ekpedo ntak asana asatta sia mfịd akekpon ọbọhọ.		Own Submission	1	7
9a74b4d6c7fb0d57e3d67bb34661d9c5e151a2143d3c7a1e4b0cead301435982	Ke ntoro ikikanna isaña isọp inyʌññọ imọọnọ usʌñ ke akpatre ebod emi amaasaña adiwuọ udua ikọd ekop.		Own Submission	1	7
9b45ed1f5ec919b34542d56294ab203e593eee3fd980e0fa941aa9473128fcc9	Mm ufuọd iniehe eyịn añwaan ọmọ idʌkkọ idịp akpa uwo ọmmọ mmiiniehe nditọ idahaami ediinie idaha akee.		Own Submission	1	7
9b5ea3d2d9f440b28edf4e5a06f9b1a8d5c066c7af837ca90ac46138fca8ec22	Nya uben okpodo ntodo saa afehe adi itiaba akeyie ubọk ọsʌk adi.		Own Submission	1	7
9c0129ffe400771b3960b86652f6b4c693327b5d5affad24c278eae0d854a863	Eke idibịneke ududu obo ke odo nduen inuen se ebot akịt odop uyo akan se unen akịt aduaiya.		Own Submission	1	7
9ccd6fd8a33ba74a5a92a4f13b1a6ecd0518484de5cc9aa9762062cb8907fa98	Ikikpereke edikpon nte inemesịd emi enye akekoppo.		Own Submission	1	7
9d33522bfdcafc56817ed0e40c604dc9af5245de449a7034040784b63085c7d6	Ikanna uyo isio mmọọñeyịd mme idara ekesaña keed ñwaan ufịp abeti akekan asọp asio uyo.		Own Submission	1	7
9d4b69a9a408525baa87e87f28af3f969b513fa4b41ed8dca4a0069f4d9809e6	Nsinia okon amaadian obo ke ufọn ntʌnọ odo ke adikpʌghọ owo nọ akappa ọfọn.		Own Submission	1	7
9f57f48615c68ddd9043e0cafaca9bc069bd05b5f0d31ef813740e638ef84296	Kpom kpom kpom kpom kpom kpom akañ ita ke akpatre ekarika amaasio uyo.		Own Submission	1	7
a02336ad7d36939052c847bc9ba5b6b0773f00c1d11c603a6c08015893c6e987	Ete edịm odooho ekamba ewet ñwet usuanetop do amaasịn ubọk ke ñwed abaña edikaiso nnịm mbono ke akaan itie ọmọ.		Own Submission	1	7
a5cfabb2812935005092c4f5798c51f94a1f658ad8c201d35c7decfa6584c80c	Ete ifọn akedo amaasak mmọọñọyịd afeghe ke mfʌk nte ndiọñ edịm.		Own Submission	1	7
a69b6aacf7da2918e88adf4a9dae14e79d444e98948f7a9b230a2abd9b31bd73	Ekịt owo ke ikọt idiọọñọke ke oto ufọk.		Own Submission	1	7
a7a7ee0ae89a0bb8bc66e0ab335989e31e0a1daa09785c37264b2026c5821fc9	Odo mkpọ nnam amaadinam ọmmọ ebono keed tutu odo se eneme nneme nte ufan iba.		Own Submission	1	7
a8f0adc31ba7a8d2aea2b27edfe1f3c0a66afd942bcabced4452cafd3cc67e73	Ọbọhọ efen isọọkkọ owo edem iwuọ isịn.		Own Submission	1	7
a93c9ab3b42cfe2747e5afac58332df01feab4f64cd3e4ec7399b8be117c99df	Ọbọọñ amesiere nde o itọñ uwem usọñ o.		Own Submission	1	7
aa028bff28a5089ea0c3d8dc5f896832c6003651bc0a1b7cd4dbf8c45ac108c0	Ekod enye edibọọrọ odo ikikanna ke akpatre ndausʌñ ikọd ntuen emaesio mkpọ ekaibịd ọnyọñ ukịm ọbọ.		Own Submission	1	7
aa1d18264d3bf665466bdf02a96567d9d284953d8b54333e19dd0e867c9491a3	Ke uwem nnyịn iniehe ndịk ibaña anye mfịna nnyịn ado ke mkpọ keed.		Own Submission	1	7
